username,text,genres
happydeathdaymovie,TAKE ME OFF! #HappyDeathDay now available on Digital  and on Blu-ray & DVD this Tuesday.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,SURPRISE! #HappyDeath is on Blu-ray and DVD TOMORROW with an Alternate Ending and Deleted Scenes you didn’t see in theaters!,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"🍕 is LIFE! Pair it with #HappyDeathDay, now available on Blu-ray and DVD with an Alternate Ending and Deleted Scenes you didn’t see in theaters!","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"Happy Death Day is ""a fun horror ride!"" (Don Kaye, Den of Geek) that will keep you guessing until the end. #HappyDeathDay with an Alternate Ending and Deleted Scenes is on Blu-ray and DVD Available NOW: Link in Bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"The thrills will sneak up on you in this ""fun horror ride!"" (Don Kaye, Den of Geek) from Blumhouse.

Watch it now on #Xfinity","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"It’s trippy AF - don’t say we didn’t warn you. Own it today on Blu-ray, DVD, and Digital with an Alternate Ending and Deleted Scenes you didn’t see in theaters!","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Death makes a killer comeback. #HDD2U in theaters Valentine’s Day.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Happy Thanksgiving 2U. #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,One slice on #NationalCakeDay won’t kill you. But Babyface might. #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"This Valentine’s Day, death makes a killer comeback. Watch the new trailer for #HappyDeathDay2U. Link in bio ⬆️ #hdd2u","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"This Hanukkah, get lit. 🔥🔥🔥🔥 #HDD2U","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Submit your #HDD2U Valentine’s Day-inspired art on @talenthouse. 🔪🎨 Details here: http://www.talenthouse.com/i/create-artwork-inspired-by-the-movie-happy-death-day-2u-and-universal-pictures,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Happy Holidays 2 U. 🔪 #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"BYEEEE, 2018! 👋 #HDD2U","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Happy New Year 2 U. #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"New Year, new trailer. #HappyDeathDay2U in theaters Valentine’s Day. Link in bio to watch full trailer. ⬆️","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Waking up on January 1st like… #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Who’s slaying those New Year’s Resolutions? #HappyDeathDay2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Nowhere to run. Nowhere to hide. 🔪🔪🔪 #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,This killer competition is about to expire. Submit your #HDD2U fan art on @talenthouse before time runs out. Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"In ONE MONTH, Babyface returns. Don’t say we didn’t warn you. #HDD2U","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,That Monday feeling. #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"Not today, life. #HDD2U","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,The struggle is real. #HDD2U in theaters February 13.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,OVER IT. #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Hope they like my killer personality. #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Tree vs Babyface. Who will win? #HDD2U in theaters February 13.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,She’s stuck in the loop...again. #HappyDeathDay2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Babyface is always watching. 👀 #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Make a wish. #HDD2U in theaters February 13.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Who’s the killer this time? Find out on February 13. #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Thursday Mood. How you feelin’? #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"#Regram from @whitneyavalon:
I was so excited to partner with #HappyDeathDay2U on this musical recap to get you ready to check out the sequel @happydeathdaymovie! I even got to work with @jessica_rothe, the delightful star of the film! But then things got creepy. 👶🔪 Go watch the full video on my YouTube channel and see the movie in theaters February 13 – this time, Babyface goes after EVERYONE! #Ad http://HappyDeathDay.com #tbt","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,You’re gonna fall hard for #HDD2U. Get tickets NOW. Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"Check out @lizzobeeating’s cover of “Stayin’ Alive” from Happy Death Day 2U – out now on @BackLotMusic. #HDD2U
http://smarturl.it/HDD2ULizzo","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Welcome back to the loop. #HDD2U in theaters February 13. Get tickets at link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Wake up and see your shadow... 6 more weeks of winter. Wake up and see Babyface... FML. #GroundhogDay #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Figure🔪 it🔪 out 🔪 #HDD2U Get tickets at link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"In ONE WEEK, Babyface is back. #HDD2U Link in bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"You’ll fall for #HDD2U, in theaters WEDNESDAY. 💀🔪🎂 Tickets at link in bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Everything is different this time. #HDD2U in theaters February 13. Get tickets NOW. Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,When everyone else is getting ready for date night… Which one are you? #HDD2U in theaters February 13. Get tickets NOW. Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Tag the friends that left you on read and make them get the tickets for #HDD2U. Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Find the real Babyface before he finds you on February 13. #HDD2U Get tickets NOW. Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"RUN!!! Get tickets NOW to #HDD2U, in theaters Wednesday. Link in bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Feeling good after Friday night. 💁#HDD2U in theaters Wednesday.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Same day. Different killer. #HDD2U in theaters February 13. Get tickets NOW. Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Nobody puts Babyface in the corner. #HDD2U in 3 DAYS! Get tickets now. Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Thought the loop was over? Think again. #HDD2U in theaters Wednesday! Get tickets now. Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Hey u up? #HDD2U in theaters Wednesday. Get tickets NOW. Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"There is no escaping #HDD2U, in theaters in 2 DAYS. Get your tickets ASAP: link in bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"ÁNDALE, PEOPLE! Plan your perfect date night now to see #HDD2U. Link in bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"TOMORROW, the nightmare loop continues. Get your #HDD2U tickets NOW: link in bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,The reveal will have you like 😱😱😱 #HDD2U in theaters TOMORROW. Tickets: link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,🔔 #HDD2U  IS NOW PLAYING in theaters! Get tickets at the link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"Snap to unlock the Happy Death Day 2U snapchat lens.  Blow out the candles, but beware BABYFACE!","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,One killer sequel. #HDD2U NOW PLAYING in theaters. Get tickets at the link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Get. To. The. Theater. #HDD2U is NOW PLAYING. Get tickets at the link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"The soundtrack to @HappyDeathDayMovie is out now on @BackLotMusic, featuring new score by @BearMcCrearyOfficial! http://smarturl.it/HDD2USoundtrack","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,You can count on Tree. #HDD2U now playing in theaters. Tickets at the link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Taking the day off? See #HDD2U. Babyface would want you to. Get tickets: Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Babyface is creepin’. Zoom in on Tree’s shoulder... #HDD2U is now playing in theaters. Get tickets at link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,How will she escape the loop? #HDD2U is NOW PLAYING. Get tickets at link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,The sequel that slays all day. 🔪🔪🔪 #HDD2U NOW PLAYING in theaters. Get tickets at link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"You know which friend. Tag them and see #HDD2U, NOW PLAYING in theaters!","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"All hail the new scream 👑 @Jessica_Rothe! Get tickets to see her in #HDD2U, now playing in theaters.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"Plans for the weekend ✔️
#HDD2U is NOW PLAYING in theaters. Get tickets at link in bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,#Repost from @blumhouse: Great @vice piece on how #HDD2U handles grief. Check it out on the film section of their site.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"Oh, Babyface! #HDD2U is coming to your home. Unrated bonus features include a Gag Reel and Deleted Scene. Available on Digital April 30 and Blu-ray & DVD May 14. Buy it, betches. Link in bio. K byeeee!","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,😉😉😉😉😉 #HDD2U,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"Ghostin' like a real one. #HDD2U

HDD2U Unrated bonus features include a Gag Reel and Deleted Scene. Digital April 30 and Blu-ray & DVD May 14. Link in bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"On a Monday, every mood is acceptable. #HDD2U","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"nononononoNONONONO.

Unrated bonus features include a Gag Reel and Deleted Scene. #HDD2U on Digital April 30 and Blu-ray & DVD May 14. Link in Bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"Ready to rewatch over and over again? Unrated bonus features include a Gag Reel and Deleted Scene. #HDD2U on Digital April 30 and Blu-ray & DVD May 14, link in bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"In ONE WEEK, get caught in the loop all over again. Own Happy Death Day 2U on Digital Now and Blu-Ray & DVD May 14. Link in bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Watch it over and over again. #HDD2U now on digital! On Blu-ray May 14th. Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Babyface is getting closer… Own #HDD2U TOMORROW on Blu-ray & DVD with Unrated Bonus Features: Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,Babyface is HERE! Own #HDD2U TODAY on Blu-ray & DVD with Unrated Bonus Features: Link in bio.,"['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"Batter up, betches.

#HDD2U now available on Blu-ray, DVD & Digital with Unrated Bonus Features. Link in bio.","['Comedy', 'Horror', 'Mystery']"
happydeathdaymovie,"A movie you will want to watch over and over. 
#HDD2U Unrated bonus features include a Gag Reel and Deleted Scene. On Digital now and Blu-ray & DVD May 14. Link in bio.","['Comedy', 'Horror', 'Mystery']"
hellboymovie,Holy crap #Hellboy #FirstLook,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"It's real, it’s gritty, it’s #Hellboy at #NYCC 🔥 Don’t miss the Hellboy panel on Saturday, October 6 featuring David Harbour, Sasha Lane, Daniel Dae Kim, Ian McShane, and comic book creator Mike Mignola! #Regram from @newyorkcomiccon","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Legendary AF. 🔥 #Hellboy - In theaters April 12, 2019.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"#Hellboy fans: If you’re at #NYCC2018, come get this exclusive #HellboyNYCC art autographed by the cast! Visit the @darkhorsecomics Booth #1636 tomorrow at 1:10pm-2:10pm ET.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Stay the hell out of his way. #Hellboy returns on April 12, 2019.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"#Repost @dkharbour
・・・
Awwwww, crap...
Look who’s coming in April.
No, not the 50% still left of the Avengers - hell, that’s practically May...
April 12th showers bring one Big Red Flower, beast of the apocalypse, The right hand of doom, the buttkicker of the BPRD, and a host of all kinds of big ole giants and witches and fairies and janky overgrown ugly pig monsters from your nightmares.

Trailer drops Thursday 
#aboutdamntime
#Hellboy
😈","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Demons have demons, too. #Hellboy arrives in @IMAX on 4.12.19.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Looks like Christmas came early… Check out the #Hellboy trailer! Coming to theaters & IMAX April 12, 2019.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Meet the man who wears the horns. 
#Hellboy","['Action', 'Adventure', 'Fantasy']"
hellboymovie,Here’s to Hell on Earth. #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,True to the vision. Just a lot wilder. #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,For everyone on the Naughty list. #Hellboy #MerryXmas,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,One year closer to the end of the world. #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Time to call in the big gun. #Hellboy smashes into theaters and @IMAX April 12.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,The battle for humanity starts April 12th. #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Our worst fears. Our best shot. #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Regram @darkhorsecomics | The apocalypse starts tonight at midnight. The new Red Band Trailer for #Hellboy is coming.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,The apocalypse starts at Midnight. Tune in to catch the new Red Band #Hellboy Trailer.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Raise. Some. Hell. Watch the new Red Band #Hellboy trailer now. In theaters and @IMAX April 12.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Locked and loaded. Check out Big Red and the Blood Queen in these new images from #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Welcome to the BPRD. Watch out for demons. #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Working with #Hellboy has its downsides.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Fighting fire with fire. #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,One demon to save us all. #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Break time’s over. #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Regram | #Daimio’s good side
#Hellboy’s a comin’. April 12.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,The world needed a superhero. We got what we deserved. Experience #Hellboy in IMAX on April 12.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Regram @imax | Check out our exclusive artwork for @HellboyMovie and get ready to raise some hell in #IMAX theatres on April 12! Reserve your seat today.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Time to raise some hell. Get tickets for #Hellboy now. Link in the bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"From the Apocalypse, will rise a new Eden. Get your tickets to see #hellboy in theaters and @imax on April 12. Link in the bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,Time to kick some ass. #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Once in a generation, a Legendary hero emerges. Follow #Hellboy into battle in Legendary: Game of Heroes, the Ultimate Puzzle RPG! Download now on your Mobile App Store.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,Good thing he’s fireproof. Get tickets now. Link in bio. #Hellboy,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"The world needed a Superhero, we got what we deserved. Get tickets now. Link in bio. #Hellboy","['Action', 'Adventure', 'Fantasy']"
hellboymovie,There are no makeup exams in the test for mankind’s soul. Get #Hellboy tickets NOW! Link in the bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"From hell, comes a hero. #Hellboy hits theaters and @imax next week. Get tickets now. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,#Hellboy brings out the beast in everyone. Get tickets now. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Regram @bosslogic | Been anticipating the new #Hellboy since I first heard about it, can't wait to see it @dkharbour is on fire right now... Literally haha In cinemas next week”
@artofmm 
@roadshow @hellboymovie","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"The world needed a savior, hell answered. #Hellboy is only one week away. Secure your seat. Link in the bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,Superhero is a loose term. #Hellboy hits theaters and @imax on Friday! Get tickets now. Link in the bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Some superheroes discover their powers, others are damned with them. Get tickets to #Hellboy now. Link in the bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"The cast of #Hellboy is ready to answer your burning questions! Use #AskHellboy to join @DkHarbour, @MillaJovovich, and @DanielDaeKim for a Twitter Q&A, today at 11:40a PT/2:40p ET.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,The Blood Queen and her forces of darkness are ready to play. Experience #Hellboy in @imax Friday.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Just don’t get in his way. #Hellboy smashes into theaters and @imax Friday. Get tickets now. Link in the bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Watch out @goodmorningamerica,  hell is coming! Don’t miss @dkharbour chat about all things Big Red tomorrow morning. #Hellboy","['Action', 'Adventure', 'Fantasy']"
hellboymovie,Great… giants. Why’d it have to be giants? Experience #Hellboy in @imax Friday. Get tickets now. Link in the bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,The depths of hell have opened and you’re invited. See an exclusive sneak peek of #Hellboy in NY and LA this Wednesday! Seating is first-come-first-serve and capacity is limited.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Bow down to your Blood Queen, @goodmorningamerica. Don’t miss @millajovovich discuss #Hellboy tomorrow morning.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,Regram @bosslogic | Excited to share that I’ve officially collaborated with @lionsgate on a few pieces for @hellboymovie! Can’t wait to see this film - In theaters Friday! 🔥,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"On this day, @dkharbour rose from the depths of hell. Happy Birthday to our very own Big Red! #Hellboy","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Transforming into #Hellboy takes some work, @dkharbour knows all about it.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"TOMORROW, Big Red takes care of business. Secure your seat to experience #Hellboy in @imax. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,Just your average day as an evil fighting demon. Experience #Hellboy in @imax TOMORROW! Get tickets now. Link in the bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Rated R for STRONG bloody violence, gore, and language. Enjoy #Hellboy in theaters and @imax TOMORROW! Get tickets now. Link in the bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Regram @bosslogic | 🔥👑😈 #Hellboy This week!
@dkharbour 
@hellboymovie 
@artofmm 
@roadshow","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"TONIGHT, grab your friends for a damn good time! Experience #Hellboy in theaters and @imax. Secure your seat. Tickets in the bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,All hell has officially broken loose. #Hellboy is NOW PLAYING.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Protecting humanity from the unthinkable. #Hellboy is NOW PLAYING in theaters and @imax. Get tickets now. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Born from fire and ready to save humanity from destruction. Experience #Hellboy this weekend in @imax - NOW PLAYING. Get tickets now. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Strong bloody violence, gore throughout, and language? Bring on the popcorn (and beer, if you’re lucky!) #Hellboy is NOW PLAYING in theaters & @imax!","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Another demon, another day. Experience #Hellboy in theaters and @imax. NOW PLAYING. Get tickets now. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,Best. Weekend. Ever. #ForTheThrone,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Try not to get in Hellboy’s way. Experience #Hellboy in theaters and @imax tonight. Get tickets now. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Evil’s got one big red problem… Experience #Hellboy in @imax today. Get tickets now. Link in the bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"All signs point to one thing, judgment is coming. #Hellboy is NOW PLAYING. Get tickets now. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"From comics to the big screen, #Hellboy stays true to its roots. Experience it in @imax today! Get tickets now. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,It’s about damn time. The hero from hell has arrived. Get your tickets to see #Hellboy in theaters everywhere - NOW PLAYING! Experience it in @imax. Get tickets now. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,One badass queen of death. Secure your seat to #Hellboy today. Get tickets now. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,All of humanity lies in his fist. #Hellboy is NOW PLAYING. Get tickets now. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,It’s time to feed the beast. Get your tickets to #Hellboy now. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,This battle has been brewing for centuries. #Hellboy is NOW PLAYING. Get tickets now. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"If you need a savior, he’s your boy. #Hellboy is NOW PLAYING in theaters everywhere. Get tickets now. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,Avenge this. Get your tickets to see #Hellboy in theaters everywhere - NOW PLAYING! Get tickets now. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Want to know what Hell sounds like? Listen to the #Hellboy soundtrack composed by @benwallfisch on @SonyMasterworks now.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,She’s unchained and back for blood. Watch Milla Jovovich in #Hellboy on Digital 7/9. On 4K Ultra HD & Blu-ray 7/23. Link in Bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Grow a pair. Watch David Harbour in #Hellboy on Digital 7/9. On 4K Ultra HD & Blu-ray 7/23. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Get ready for one hell of a time. 🔥 Watch #Hellboy on Digital TOMORROW. On 4K Ultra HD & Blu-ray 7/23. Link in bio!,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Hell is finally unleashed. Watch #Hellboy on Digital TODAY. Own it on 4K Ultra HD & Blu-ray 7/23. Link in bio!,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Take evil by the horns. Watch David Harbour in #Hellboy now on Digital. On 4K Ultra HD & Blu-ray 7/23. Link in bio!,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Send ‘em to hell. 👊 Watch David Harbour in #Hellboy now on Digital. On 4K Ultra HD & Blu-ray 7/23. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Get ready for a hell of a good time. 🔥 Watch David Harbour in #Hellboy now on Digital. On 4K Ultra HD & Blu-ray 7/23. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,Don’t be two-faced. Watch #Hellboy now on Digital. On 4K Ultra HD & Blu-ray 7/23. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,No one raises hell like David Harbour. Watch #Hellboy now on Digital. On 4K Ultra HD & Blu-ray 7/23. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,There’s more than skeletons in that closet. ☠️ Watch #Hellboy now on Digital. On 4K Ultra HD & Blu-ray 7/23. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,All hell will break loose. Watch #Hellboy now on Digital. On 4K Ultra HD & Blu-ray TOMORROW. Link in bio.,"['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Who’s ready to bring hell home? 🔥 Own #Hellboy on 4K Ultra HD, Blu-ray & Digital TODAY.  Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"All fired up and ready to raise hell. 🔥 Watch David Harbour in #Hellboy now on 4K Ultra HD, Blu-ray & Digital. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Stranger things have happened. Watch David Harbour in #Hellboy now on 4K Ultra HD, Blu-ray & Digital. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Mess with the devil and you’ll get the horns. Watch David Harbour in #Hellboy now on 4K Ultra HD, Blu-ray & Digital. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Half demon. Total badass. Watch David Harbour in #Hellboy now on 4K Ultra HD, Blu-ray & Digital. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"Smash it on your way down. 👊 Watch #Hellboy now on 4K Ultra HD, Blu-ray, & Digital. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hellboymovie,"The spirits speak for themselves. Watch #Hellboy now on 4K Ultra HD, Blu-ray, & Digital. Link in bio.","['Action', 'Adventure', 'Fantasy']"
hersmellmovie,tomorrow,"['Drama', 'Others']"
hersmellmovie,tomorrow,"['Drama', 'Others']"
hersmellmovie,tomorrow,"['Drama', 'Others']"
hersmellmovie,"Who was Becky Something? WATCH the trailer for #HerSmell, starting Elisabeth Moss. In theaters April 12th.","['Drama', 'Others']"
hersmellmovie,"She’s here.  Check out the official poster for #HerSmell, starring @elisabethmossofficial.  In theaters April 12.","['Drama', 'Others']"
hersmellmovie,"“Horses” by @thisispattismith. Not just one of the greatest punk albums, but one of the greatest albums period. #HerSmell #MusicMondays","['Drama', 'Others']"
hersmellmovie,Keep your head up. #HerSmell,"['Drama', 'Others']"
hersmellmovie,"You don’t tell her, she tells you. #HerSmell is in theaters 4/12.","['Drama', 'Others']"
hersmellmovie,Proceed with caution. #HerSmell,"['Drama', 'Others']"
hersmellmovie,The writing’s on the wall. #HerSmell comes to theaters in 3 weeks.,"['Drama', 'Others']"
hersmellmovie,"“Bad Reputation” by Joan Jett.  Debut able, title track, widely considered the best rock song released by a woman, ever.  #HerSmell #MusicMondays","['Drama', 'Others']"
hersmellmovie,Make them beg for it.  #HerSmell,"['Drama', 'Others']"
hersmellmovie,Sent from heaven.  #HerSmell is in theaters 4/12.,"['Drama', 'Others']"
hersmellmovie,Becky always wins.  #HerSmell,"['Drama', 'Others']"
hersmellmovie,Totally worth it. #HerSmell comes to theaters in 2 weeks.,"['Drama', 'Others']"
hersmellmovie,Siouxsie and the Banshees lead singer Siouxsie Sioux is a British goddess who grabbed rock by the throat and never let go.  #HerSmell #MusicMondays,"['Drama', 'Others']"
